Year, Month, ClimateRegionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
1,10,0,TurkeyOak,40,6.1,0.0,0.00,0.00,0.01,0.04,7.07,0.10,0.03,0.02,0.00,0.00,0.05,1.00,0.68,0.02,250,15000,3814,6.2,20.1,0.08,0.08,0.04,0.04,0.00,0.00,0.00,0.07,0.04,0.01,0.04,
1,10,0,BlueJackOak,40,3.1,0.0,0.00,0.00,0.00,0.02,7.07,0.10,0.01,0.01,0.00,0.00,0.05,1.00,0.68,0.01,250,15000,3814,3.1,20.1,0.04,0.04,0.02,0.02,0.00,0.00,0.00,0.04,0.02,0.00,0.02,
1,10,0,LongPine,30,21.6,0.9,0.00,0.00,0.02,0.04,7.07,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.46,0.07,500,15000,3814,22.6,20.1,0.46,0.27,0.22,0.13,0.00,0.00,0.00,0.44,0.23,0.02,0.04,
1,10,0,TurkeyOak,30,5.1,0.0,0.00,0.00,0.01,0.04,7.07,0.10,0.02,0.02,0.00,0.00,0.05,1.00,0.68,0.02,250,15000,3815,5.1,20.1,0.07,0.07,0.03,0.03,0.00,0.00,0.00,0.06,0.03,0.01,0.04,
1,10,0,LongPine,20,2.2,0.1,0.00,0.00,0.00,0.00,7.07,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.46,0.01,500,15000,3815,2.3,20.1,0.05,0.03,0.02,0.01,0.00,0.00,0.00,0.05,0.02,0.00,0.00,
1,11,0,LongPine,270,9.9,0.5,0.01,0.00,0.01,0.02,8.92,0.10,0.02,1.00,0.00,0.00,0.05,1.00,0.12,0.10,500,15000,3815,10.5,14.8,0.17,0.10,0.08,0.05,0.00,0.00,0.00,0.16,0.08,0.02,0.02,
1,11,0,LongPine,240,18.7,1.0,0.00,0.00,0.02,0.04,8.92,0.10,0.04,1.00,0.00,0.00,0.05,1.00,0.12,0.19,500,15000,3815,19.7,14.8,0.32,0.19,0.15,0.09,0.00,0.00,0.00,0.30,0.15,0.02,0.04,
1,11,0,LongPine,230,420.9,9.2,0.06,0.00,0.42,0.38,8.92,0.90,0.90,1.00,0.03,0.00,0.34,1.00,0.12,0.23,500,15000,3816,430.0,14.8,2.97,1.74,1.40,0.82,0.00,0.03,0.03,2.49,1.36,0.48,0.38,
1,11,0,LongPine,200,44.9,2.3,0.00,0.00,0.04,0.09,8.92,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.12,0.41,500,15000,3819,47.2,14.8,0.73,0.43,0.34,0.20,0.00,0.01,0.01,0.69,0.34,0.05,0.09,
1,11,0,LongPine,190,43.9,2.2,0.00,0.00,0.04,0.09,8.92,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.12,0.41,500,15000,3820,46.1,14.8,0.72,0.42,0.34,0.20,0.00,0.01,0.01,0.67,0.33,0.05,0.09,
1,11,0,LongPine,180,43.9,2.2,0.00,0.00,0.04,0.09,8.92,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.12,0.41,500,15000,3821,46.1,14.8,0.72,0.42,0.34,0.20,0.00,0.01,0.01,0.67,0.33,0.04,0.09,
1,11,0,LongPine,170,101.7,4.5,0.00,0.00,0.10,0.19,8.92,0.23,0.23,1.00,0.02,0.00,0.10,1.00,0.12,0.37,500,15000,3822,106.2,14.8,1.44,0.85,0.68,0.40,0.00,0.01,0.02,1.34,0.66,0.10,0.19,
1,11,0,LongPine,160,114.4,4.9,0.00,0.00,0.11,0.20,8.92,0.26,0.26,1.00,0.02,0.00,0.12,1.00,0.12,0.37,500,15000,3824,119.3,14.8,1.58,0.93,0.74,0.44,0.00,0.02,0.02,1.46,0.72,0.12,0.20,
1,11,0,LongPine,150,86.8,3.9,0.00,0.00,0.09,0.16,8.92,0.20,0.20,1.00,0.01,0.00,0.09,1.00,0.12,0.38,500,15000,3826,90.8,14.8,1.28,0.75,0.60,0.35,0.00,0.01,0.01,1.19,0.59,0.09,0.16,
1,11,0,LongPine,140,134.4,5.4,0.00,0.00,0.13,0.23,8.92,0.31,0.31,1.00,0.02,0.00,0.13,1.00,0.12,0.35,500,15000,3828,139.8,14.8,1.76,1.04,0.83,0.49,0.00,0.02,0.02,1.63,0.81,0.14,0.23,
1,11,0,LongPine,130,153.2,5.9,0.00,0.00,0.15,0.25,8.92,0.35,0.35,1.00,0.02,0.00,0.15,1.00,0.12,0.34,500,15000,3831,159.1,14.8,1.92,1.13,0.90,0.53,0.00,0.02,0.02,1.77,0.88,0.15,0.25,
1,11,0,LongPine,120,210.2,7.1,0.00,0.00,0.21,0.30,8.92,0.47,0.47,1.00,0.02,0.00,0.20,1.00,0.12,0.31,500,15000,3833,217.3,14.8,2.31,1.36,1.09,0.64,0.00,0.02,0.02,2.10,1.06,0.21,0.30,
1,11,0,LongPine,110,171.9,6.4,0.00,0.00,0.17,0.27,8.92,0.39,0.39,1.00,0.02,0.00,0.17,1.00,0.12,0.33,500,15000,3836,178.3,14.8,2.07,1.21,0.97,0.57,0.00,0.02,0.02,1.89,0.95,0.17,0.27,
1,11,0,LongPine,100,242.0,7.6,0.00,0.00,0.24,0.32,8.92,0.54,0.54,1.00,0.03,0.00,0.22,1.00,0.12,0.30,500,15000,3839,249.6,14.8,2.48,1.46,1.17,0.69,0.00,0.03,0.03,2.24,1.14,0.24,0.32,
1,11,0,LongPine,90,221.5,7.3,0.00,0.00,0.22,0.31,8.92,0.49,0.49,1.00,0.03,0.00,0.21,1.00,0.12,0.31,500,15000,3843,228.8,14.8,2.38,1.40,1.12,0.66,0.00,0.02,0.03,2.16,1.09,0.22,0.31,
1,11,0,LongPine,80,1205.6,10.1,0.00,0.00,1.21,0.42,8.92,2.21,2.21,1.00,0.04,0.00,0.65,1.00,0.12,0.14,500,15000,3847,1215.6,14.8,3.27,1.92,1.54,0.90,0.00,0.03,0.04,2.06,1.50,1.21,0.42,
1,11,0,BlueJackOak,80,38.1,0.5,0.00,0.00,0.04,0.47,8.92,0.00,0.18,0.18,0.01,0.01,0.00,1.00,0.31,1.00,250,15000,3851,38.6,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.47,0.04,0.47,
1,11,0,LongPine,70,160.5,6.1,0.00,0.00,0.16,0.25,8.92,0.36,0.36,1.00,0.02,0.00,0.16,1.00,0.12,0.34,500,15000,3851,166.6,14.8,1.98,1.16,0.93,0.55,0.00,0.02,0.02,1.82,0.91,0.16,0.25,
1,11,0,LongPine,60,110.2,4.7,0.00,0.00,0.11,0.20,8.92,0.25,0.25,1.00,0.02,0.00,0.11,1.00,0.12,0.37,500,15000,3854,114.9,14.8,1.53,0.90,0.72,0.42,0.00,0.02,0.02,1.42,0.70,0.11,0.20,
1,11,0,LongPine,50,97.5,4.3,0.00,0.00,0.10,0.18,8.92,0.22,0.22,1.00,0.01,0.00,0.10,1.00,0.12,0.38,500,15000,3857,101.8,14.8,1.40,0.82,0.66,0.39,0.00,0.01,0.01,1.30,0.64,0.10,0.18,
1,11,0,LongPine,40,56.8,2.8,0.00,0.00,0.06,0.12,8.92,0.13,0.13,1.00,0.01,0.00,0.06,1.00,0.12,0.40,500,15000,3859,59.6,14.8,0.90,0.53,0.42,0.25,0.00,0.01,0.01,0.85,0.41,0.06,0.12,
1,11,0,TurkeyOak,40,6.2,0.1,0.00,0.00,0.01,0.08,8.92,0.00,0.03,0.03,0.00,0.00,0.00,1.00,0.31,1.00,250,15000,3860,6.3,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.08,0.01,0.08,
1,11,0,BlueJackOak,40,3.1,0.0,0.00,0.00,0.00,0.04,8.92,0.00,0.01,0.02,0.00,0.00,0.00,1.00,0.31,1.00,250,15000,3860,3.1,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,
1,11,0,LongPine,30,22.1,1.2,0.00,0.00,0.02,0.05,8.92,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.12,0.22,500,15000,3860,23.2,14.8,0.38,0.22,0.18,0.11,0.00,0.00,0.00,0.36,0.18,0.02,0.05,
1,11,0,TurkeyOak,30,5.2,0.1,0.00,0.00,0.01,0.07,8.92,0.00,0.02,0.03,0.00,0.00,0.00,1.00,0.31,1.00,250,15000,3860,5.2,14.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.07,0.01,0.07,
1,11,0,LongPine,20,2.2,0.1,0.00,0.00,0.00,0.01,8.92,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.12,0.02,500,15000,3860,2.3,14.8,0.04,0.02,0.02,0.01,0.00,0.00,0.00,0.04,0.02,0.00,0.01,
1,12,0,LongPine,270,10.1,0.6,0.01,0.00,0.01,0.03,10.65,0.10,0.02,1.00,0.00,0.00,0.05,1.00,0.04,0.29,500,15000,3860,10.7,11.5,0.15,0.09,0.07,0.04,0.00,0.00,0.00,0.13,0.06,0.02,0.03,
1,12,0,LongPine,240,19.0,1.2,0.00,0.00,0.02,0.05,10.65,0.10,0.04,1.00,0.00,0.00,0.05,1.00,0.04,0.53,500,15000,3860,20.2,11.5,0.27,0.16,0.13,0.08,0.00,0.00,0.00,0.25,0.11,0.02,0.05,
1,12,0,LongPine,230,423.3,10.5,0.06,0.00,0.42,0.44,10.65,0.90,0.90,1.00,0.03,0.00,0.35,1.00,0.04,0.65,500,15000,3860,433.9,11.5,2.51,1.47,1.18,0.69,0.00,0.02,0.03,2.02,1.03,0.48,0.44,
1,12,0,LongPine,200,45.6,2.6,0.00,0.00,0.05,0.11,10.65,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.04,1.00,500,15000,3863,48.2,11.5,0.55,0.32,0.26,0.15,0.00,0.01,0.01,0.50,0.22,0.05,0.11,
1,12,0,LongPine,190,44.5,2.5,0.00,0.00,0.04,0.11,10.65,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.04,1.00,500,15000,3863,47.1,11.5,0.54,0.32,0.25,0.15,0.00,0.01,0.01,0.49,0.21,0.05,0.11,
1,12,0,LongPine,180,44.5,2.5,0.00,0.00,0.04,0.11,10.65,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.04,1.00,500,15000,3863,47.1,11.5,0.54,0.32,0.25,0.15,0.00,0.01,0.01,0.49,0.21,0.05,0.11,
1,12,0,LongPine,170,103.1,5.1,0.00,0.00,0.10,0.21,10.65,0.24,0.24,1.00,0.01,0.00,0.11,1.00,0.04,1.00,500,15000,3863,108.2,11.5,1.19,0.70,0.56,0.33,0.00,0.01,0.01,1.09,0.49,0.10,0.21,
1,12,0,LongPine,160,115.9,5.6,0.00,0.00,0.12,0.23,10.65,0.27,0.27,1.00,0.01,0.00,0.12,1.00,0.04,1.00,500,15000,3864,121.4,11.5,1.33,0.78,0.63,0.37,0.00,0.01,0.01,1.21,0.55,0.12,0.23,
1,12,0,LongPine,150,88.0,4.5,0.00,0.00,0.09,0.19,10.65,0.20,0.20,1.00,0.01,0.00,0.09,1.00,0.04,1.00,500,15000,3866,92.6,11.5,1.03,0.61,0.49,0.28,0.00,0.01,0.01,0.94,0.42,0.09,0.19,
1,12,0,LongPine,140,136.0,6.2,0.00,0.00,0.14,0.26,10.65,0.31,0.31,1.00,0.02,0.00,0.14,1.00,0.04,0.97,500,15000,3867,142.3,11.5,1.49,0.88,0.70,0.41,0.00,0.01,0.02,1.36,0.62,0.14,0.26,
1,12,0,LongPine,130,155.0,6.8,0.00,0.00,0.15,0.28,10.65,0.35,0.35,1.00,0.02,0.00,0.15,1.00,0.04,0.94,500,15000,3869,161.8,11.5,1.63,0.96,0.76,0.45,0.00,0.02,0.02,1.47,0.67,0.16,0.28,
1,12,0,LongPine,120,212.3,8.2,0.00,0.00,0.21,0.34,10.65,0.48,0.48,1.00,0.02,0.00,0.20,1.00,0.04,0.86,500,15000,3871,220.5,11.5,1.96,1.15,0.92,0.54,0.00,0.02,0.02,1.74,0.81,0.21,0.34,
1,12,0,LongPine,110,173.8,7.3,0.00,0.00,0.17,0.30,10.65,0.39,0.39,1.00,0.02,0.00,0.17,1.00,0.04,0.91,500,15000,3874,181.1,11.5,1.75,1.03,0.82,0.48,0.00,0.02,0.02,1.57,0.72,0.17,0.30,
1,12,0,LongPine,100,244.2,8.8,0.00,0.00,0.24,0.37,10.65,0.54,0.54,1.00,0.02,0.00,0.23,1.00,0.04,0.82,500,15000,3876,253.0,11.5,2.10,1.23,0.99,0.58,0.00,0.02,0.02,1.85,0.87,0.24,0.37,
1,12,0,LongPine,90,223.6,8.4,0.00,0.00,0.22,0.35,10.65,0.50,0.50,1.00,0.02,0.00,0.21,1.00,0.04,0.85,500,15000,3878,232.1,11.5,2.01,1.18,0.94,0.55,0.00,0.02,0.02,1.79,0.83,0.22,0.35,
1,12,0,LongPine,80,1207.6,11.6,0.00,0.00,1.21,0.48,10.65,2.21,2.21,1.00,0.03,0.00,0.65,1.00,0.04,0.38,500,15000,3880,1219.2,11.5,2.77,1.62,1.30,0.76,0.00,0.03,0.03,1.56,1.14,1.21,0.48,
1,12,0,BlueJackOak,80,38.1,0.0,0.00,0.00,0.04,0.00,10.65,0.00,0.18,0.00,0.00,0.01,0.00,1.00,0.15,1.00,250,15000,3882,38.1,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
1,12,0,LongPine,70,162.3,7.0,0.00,0.00,0.16,0.29,10.65,0.37,0.37,1.00,0.02,0.00,0.16,1.00,0.04,0.93,500,15000,3882,169.3,11.5,1.68,0.98,0.79,0.46,0.00,0.02,0.02,1.51,0.69,0.16,0.29,
1,12,0,LongPine,60,111.6,5.4,0.00,0.00,0.11,0.23,10.65,0.26,0.26,1.00,0.01,0.00,0.11,1.00,0.04,1.00,500,15000,3884,117.0,11.5,1.29,0.76,0.60,0.36,0.00,0.01,0.01,1.17,0.53,0.11,0.23,
1,12,0,LongPine,50,98.8,5.0,0.00,0.00,0.10,0.21,10.65,0.23,0.23,1.00,0.01,0.00,0.10,1.00,0.04,1.00,500,15000,3885,103.7,11.5,1.15,0.68,0.54,0.32,0.00,0.01,0.01,1.05,0.47,0.10,0.21,
1,12,0,LongPine,40,57.7,3.2,0.00,0.00,0.06,0.13,10.65,0.13,0.13,1.00,0.01,0.00,0.06,1.00,0.04,1.00,500,15000,3887,60.9,11.5,0.69,0.41,0.33,0.19,0.00,0.01,0.01,0.63,0.27,0.06,0.13,
1,12,0,TurkeyOak,40,6.2,0.0,0.00,0.00,0.01,0.00,10.65,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.15,1.00,250,15000,3888,6.2,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
1,12,0,BlueJackOak,40,3.1,0.0,0.00,0.00,0.00,0.00,10.65,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.15,1.00,250,15000,3888,3.1,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,12,0,LongPine,30,22.4,1.4,0.00,0.00,0.02,0.06,10.65,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.04,0.62,500,15000,3888,23.8,11.5,0.32,0.19,0.15,0.09,0.00,0.00,0.00,0.30,0.13,0.02,0.06,
1,12,0,TurkeyOak,30,5.2,0.0,0.00,0.00,0.01,0.00,10.65,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.15,1.00,250,15000,3889,5.2,11.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
1,12,0,LongPine,20,2.3,0.1,0.00,0.00,0.00,0.01,10.65,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.04,0.07,500,15000,3889,2.4,11.5,0.03,0.02,0.02,0.01,0.00,0.00,0.00,0.03,0.01,0.00,0.01,
1,1,0,LongPine,270,10.2,0.7,0.01,0.00,0.01,0.03,10.42,0.10,0.02,1.00,0.00,0.00,0.05,1.00,0.02,0.40,500,15000,3889,10.9,10.2,0.12,0.07,0.05,0.03,0.00,0.00,0.00,0.10,0.04,0.02,0.03,
1,1,0,LongPine,240,19.3,1.3,0.00,0.00,0.02,0.05,10.42,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.02,0.74,500,15000,3890,20.6,10.2,0.22,0.13,0.10,0.06,0.00,0.00,0.00,0.20,0.08,0.02,0.05,
1,1,0,LongPine,230,425.4,11.6,0.06,0.00,0.43,0.48,10.42,0.91,0.91,1.00,0.02,0.00,0.35,1.00,0.02,0.90,500,15000,3890,436.9,10.2,1.99,1.17,0.94,0.55,0.00,0.02,0.02,1.51,0.69,0.49,0.48,
1,1,0,LongPine,200,46.1,2.8,0.00,0.00,0.05,0.12,10.42,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.02,1.00,500,15000,3893,48.9,10.2,0.32,0.19,0.15,0.09,0.00,0.00,0.00,0.27,0.07,0.05,0.12,
1,1,0,LongPine,190,45.0,2.8,0.00,0.00,0.05,0.11,10.42,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.02,1.00,500,15000,3894,47.8,10.2,0.31,0.18,0.15,0.09,0.00,0.00,0.00,0.26,0.07,0.05,0.11,
1,1,0,LongPine,180,45.0,2.8,0.00,0.00,0.05,0.11,10.42,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.02,1.00,500,15000,3895,47.8,10.2,0.31,0.18,0.15,0.09,0.00,0.00,0.00,0.26,0.07,0.05,0.11,
1,1,0,LongPine,170,104.1,5.6,0.00,0.00,0.10,0.23,10.42,0.24,0.24,1.00,0.01,0.00,0.11,1.00,0.02,1.00,500,15000,3896,109.7,10.2,0.69,0.40,0.32,0.19,0.00,0.01,0.01,0.58,0.17,0.11,0.23,
1,1,0,LongPine,160,117.1,6.1,0.00,0.00,0.12,0.26,10.42,0.27,0.27,1.00,0.01,0.00,0.12,1.00,0.02,1.00,500,15000,3897,123.2,10.2,0.77,0.45,0.36,0.21,0.00,0.01,0.01,0.65,0.19,0.12,0.26,
1,1,0,LongPine,150,89.0,4.9,0.00,0.00,0.09,0.21,10.42,0.20,0.20,1.00,0.01,0.00,0.09,1.00,0.02,1.00,500,15000,3898,93.9,10.2,0.59,0.35,0.28,0.16,0.00,0.01,0.01,0.50,0.14,0.09,0.21,
1,1,0,LongPine,140,137.4,6.9,0.00,0.00,0.14,0.29,10.42,0.31,0.31,1.00,0.01,0.00,0.14,1.00,0.02,1.00,500,15000,3899,144.2,10.2,0.89,0.52,0.42,0.24,0.00,0.01,0.01,0.75,0.23,0.14,0.29,
1,1,0,LongPine,130,156.4,7.5,0.00,0.00,0.16,0.31,10.42,0.35,0.35,1.00,0.01,0.00,0.15,1.00,0.02,1.00,500,15000,3900,163.9,10.2,0.99,0.58,0.47,0.27,0.00,0.01,0.01,0.84,0.27,0.16,0.31,
1,1,0,LongPine,120,214.0,9.0,0.00,0.00,0.21,0.37,10.42,0.48,0.48,1.00,0.02,0.00,0.20,1.00,0.02,1.00,500,15000,3902,223.0,10.2,1.31,0.77,0.61,0.36,0.00,0.01,0.01,1.09,0.39,0.21,0.37,
1,1,0,LongPine,110,175.4,8.0,0.00,0.00,0.18,0.33,10.42,0.40,0.40,1.00,0.01,0.00,0.17,1.00,0.02,1.00,500,15000,3903,183.4,10.2,1.10,0.65,0.52,0.30,0.00,0.01,0.01,0.92,0.31,0.18,0.33,
1,1,0,LongPine,100,246.1,9.6,0.00,0.00,0.25,0.40,10.42,0.55,0.55,1.00,0.02,0.00,0.23,1.00,0.02,1.00,500,15000,3904,255.7,10.2,1.47,0.86,0.69,0.41,0.00,0.01,0.02,1.22,0.46,0.25,0.40,
1,1,0,LongPine,90,225.4,9.2,0.00,0.00,0.23,0.39,10.42,0.50,0.50,1.00,0.02,0.00,0.21,1.00,0.02,1.00,500,15000,3906,234.7,10.2,1.36,0.80,0.64,0.38,0.00,0.01,0.01,1.14,0.42,0.23,0.39,
1,1,0,LongPine,80,1209.2,12.7,0.00,0.00,1.21,0.53,10.42,2.21,2.21,1.00,0.02,0.00,0.65,1.00,0.02,0.53,500,15000,3908,1221.9,10.2,2.21,1.30,1.04,0.61,0.00,0.02,0.02,1.00,0.77,1.21,0.53,
1,1,0,BlueJackOak,80,38.1,0.0,0.00,0.00,0.04,0.00,10.42,0.00,0.18,0.00,0.00,0.01,0.00,1.00,0.11,1.00,250,15000,3910,38.1,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
1,1,0,LongPine,70,163.8,7.7,0.00,0.00,0.16,0.32,10.42,0.37,0.37,1.00,0.01,0.00,0.16,1.00,0.02,1.00,500,15000,3910,171.5,10.2,1.04,0.61,0.49,0.29,0.00,0.01,0.01,0.87,0.29,0.16,0.32,
1,1,0,LongPine,60,112.8,6.0,0.00,0.00,0.11,0.25,10.42,0.26,0.26,1.00,0.01,0.00,0.11,1.00,0.02,1.00,500,15000,3911,118.7,10.2,0.74,0.43,0.35,0.20,0.00,0.01,0.01,0.63,0.19,0.11,0.25,
1,1,0,LongPine,50,99.8,5.4,0.00,0.00,0.10,0.23,10.42,0.23,0.23,1.00,0.01,0.00,0.10,1.00,0.02,1.00,500,15000,3912,105.3,10.2,0.66,0.39,0.31,0.18,0.00,0.01,0.01,0.56,0.16,0.10,0.23,
1,1,0,LongPine,40,58.3,3.5,0.00,0.00,0.06,0.14,10.42,0.14,0.14,1.00,0.01,0.00,0.06,1.00,0.02,1.00,500,15000,3912,61.8,10.2,0.40,0.23,0.19,0.11,0.00,0.00,0.00,0.34,0.09,0.06,0.14,
1,1,0,TurkeyOak,40,6.2,0.0,0.00,0.00,0.01,0.00,10.42,0.00,0.03,0.00,0.00,0.00,0.00,1.00,0.11,1.00,250,15000,3913,6.2,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
1,1,0,BlueJackOak,40,3.1,0.0,0.00,0.00,0.00,0.00,10.42,0.00,0.01,0.00,0.00,0.00,0.00,1.00,0.11,1.00,250,15000,3913,3.1,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,1,0,LongPine,30,22.7,1.5,0.00,0.00,0.02,0.06,10.42,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.02,0.87,500,15000,3913,24.2,10.2,0.26,0.15,0.12,0.07,0.00,0.00,0.00,0.24,0.09,0.02,0.06,
1,1,0,TurkeyOak,30,5.2,0.0,0.00,0.00,0.01,0.00,10.42,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.11,1.00,250,15000,3913,5.2,10.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
1,1,0,LongPine,20,2.3,0.2,0.00,0.00,0.00,0.01,10.42,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.02,0.09,500,15000,3913,2.4,10.2,0.03,0.02,0.01,0.01,0.00,0.00,0.00,0.02,0.01,0.00,0.01,
1,2,0,LongPine,270,10.3,0.7,0.01,0.00,0.01,0.03,12.29,0.10,0.02,1.00,0.00,0.00,0.05,1.00,0.04,0.25,500,15000,3913,11.0,11.6,0.13,0.08,0.06,0.04,0.00,0.00,0.00,0.11,0.05,0.02,0.03,
1,2,0,LongPine,240,19.5,1.3,0.00,0.00,0.02,0.06,12.29,0.10,0.05,1.00,0.00,0.00,0.05,1.00,0.04,0.46,500,15000,3913,20.8,11.6,0.25,0.14,0.12,0.07,0.00,0.00,0.00,0.22,0.09,0.02,0.06,
1,2,0,LongPine,230,426.9,12.3,0.06,0.00,0.43,0.51,12.29,0.91,0.91,1.00,0.02,0.00,0.35,1.00,0.04,0.56,500,15000,3914,439.1,11.6,2.24,1.32,1.05,0.62,0.00,0.02,0.02,1.76,0.81,0.49,0.51,
1,2,0,LongPine,200,46.4,2.9,0.00,0.00,0.05,0.12,12.29,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.04,0.96,500,15000,3916,49.3,11.6,0.56,0.33,0.26,0.15,0.00,0.01,0.01,0.51,0.21,0.05,0.12,
1,2,0,LongPine,190,45.3,2.8,0.00,0.00,0.05,0.12,12.29,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.04,0.97,500,15000,3916,48.1,11.6,0.54,0.32,0.26,0.15,0.00,0.01,0.01,0.50,0.20,0.05,0.12,
1,2,0,LongPine,180,45.3,2.8,0.00,0.00,0.05,0.12,12.29,0.11,0.11,1.00,0.01,0.00,0.05,1.00,0.04,0.97,500,15000,3916,48.1,11.6,0.54,0.32,0.26,0.15,0.00,0.01,0.01,0.50,0.20,0.05,0.12,
1,2,0,LongPine,170,104.7,5.8,0.00,0.00,0.10,0.24,12.29,0.24,0.24,1.00,0.01,0.00,0.11,1.00,0.04,0.88,500,15000,3916,110.5,11.6,1.10,0.64,0.51,0.30,0.00,0.01,0.01,0.99,0.40,0.11,0.24,
1,2,0,LongPine,160,117.7,6.3,0.00,0.00,0.12,0.26,12.29,0.27,0.27,1.00,0.01,0.00,0.12,1.00,0.04,0.86,500,15000,3917,124.0,11.6,1.20,0.70,0.56,0.33,0.00,0.01,0.01,1.08,0.44,0.12,0.26,
1,2,0,LongPine,150,89.5,5.1,0.00,0.00,0.09,0.21,12.29,0.21,0.21,1.00,0.01,0.00,0.09,1.00,0.04,0.90,500,15000,3918,94.6,11.6,0.97,0.57,0.46,0.27,0.00,0.01,0.01,0.88,0.36,0.09,0.21,
1,2,0,LongPine,140,138.1,7.1,0.00,0.00,0.14,0.30,12.29,0.31,0.31,1.00,0.01,0.00,0.14,1.00,0.04,0.83,500,15000,3919,145.2,11.6,1.34,0.79,0.63,0.37,0.00,0.01,0.01,1.20,0.49,0.14,0.30,
1,2,0,LongPine,130,157.3,7.8,0.00,0.00,0.16,0.32,12.29,0.36,0.36,1.00,0.02,0.00,0.15,1.00,0.04,0.81,500,15000,3920,165.0,11.6,1.46,0.86,0.69,0.40,0.00,0.01,0.02,1.30,0.53,0.16,0.32,
1,2,0,LongPine,120,215.1,9.4,0.00,0.00,0.22,0.39,12.29,0.48,0.48,1.00,0.02,0.00,0.20,1.00,0.04,0.74,500,15000,3921,224.5,11.6,1.76,1.03,0.83,0.48,0.00,0.02,0.02,1.54,0.64,0.22,0.39,
1,2,0,LongPine,110,176.3,8.3,0.00,0.00,0.18,0.35,12.29,0.40,0.40,1.00,0.02,0.00,0.17,1.00,0.04,0.79,500,15000,3923,184.7,11.6,1.57,0.92,0.74,0.43,0.00,0.02,0.02,1.39,0.57,0.18,0.35,
1,2,0,LongPine,100,247.3,10.1,0.00,0.00,0.25,0.42,12.29,0.55,0.55,1.00,0.02,0.00,0.23,1.00,0.04,0.71,500,15000,3925,257.4,11.6,1.88,1.11,0.88,0.52,0.00,0.02,0.02,1.64,0.68,0.25,0.42,
1,2,0,LongPine,90,226.6,9.7,0.00,0.00,0.23,0.40,12.29,0.51,0.51,1.00,0.02,0.00,0.21,1.00,0.04,0.73,500,15000,3927,236.2,11.6,1.80,1.06,0.85,0.50,0.00,0.02,0.02,1.58,0.66,0.23,0.40,
1,2,0,LongPine,80,1210.2,13.5,0.00,0.00,1.21,0.56,12.29,2.21,2.21,1.00,0.03,0.00,0.65,1.00,0.04,0.33,500,15000,3929,1223.7,11.6,2.48,1.46,1.17,0.68,0.00,0.02,0.03,1.27,0.90,1.21,0.56,
